ticket_id,text,category,intent
23889,help to see how soon can i expect my product,DELIVERY,delivery_period
23890,assistance checking ohw soon can I expect the item,DELIVERY,delivery_period
23891,"I have got to see how soon can I expect my shipment, help me",DELIVERY,delivery_period
23892,"I have to see when will my product arrive, how to do it?",DELIVERY,delivery_period
23893,help me to check when my purchase is going to arrive,DELIVERY,delivery_period
23894,need assistance to see how soon can I expect theorder,DELIVERY,delivery_period
23895,need help to see how sono can I expect my item,DELIVERY,delivery_period
23896,"I want to see when will my item arrive, how do I do it?",DELIVERY,delivery_period
23897,show me how long it takes for the product to arrive,DELIVERY,delivery_period
23898,want assistance seeinhg how long the shipment takes,DELIVERY,delivery_period
23899,correcting data on {{Account Type}} account,ACCOUNT,edit_account
23900,i have to edit my personal info,ACCOUNT,edit_account
23901,modifying info on {{Account Category}} account,ACCOUNT,edit_account
23902,correctdata on {{Account Type}} account,ACCOUNT,edit_account
23903,edit premium accont,ACCOUNT,edit_account
23904,help to edit the information on my user profile,ACCOUNT,edit_account
23905,correcting data on {{Account Type}} accoujnt,ACCOUNT,edit_account
23906,update info on pro account,ACCOUNT,edit_account
23907,edit standard accont,ACCOUNT,edit_account
23908,updating info on {{Account Category}} account,ACCOUNT,edit_account
23909,chnge data on pro account,ACCOUNT,edit_account
23910,"I need to edit my user, how could I do it?",ACCOUNT,edit_account
23911,modifying {{Account Category}} account,ACCOUNT,edit_account
23912,edit info on {{Account Category}} account,ACCOUNT,edit_account
23913,changing details on gold account,ACCOUNT,edit_account
23914,editing premium  account,ACCOUNT,edit_account
23915,editing information on {{Account Category}} account,ACCOUNT,edit_account
23916,changing information on {{Account Category}} account,ACCOUNT,edit_account
23917,editdata on standard account,ACCOUNT,edit_account
23918,changing info on {{Account Category}} account,ACCOUNT,edit_account
23919,want help to correct the details included on my account,ACCOUNT,edit_account
23920,changing details on {{Account Type}} account,ACCOUNT,edit_account
23921,change information on standard account,ACCOUNT,edit_account
23922,updating information on {{Account Category}} account,ACCOUNT,edit_account
23923,"I need to modify my damn user profile, how can I do it?",ACCOUNT,edit_account
23924,editing {{Account Category}} account,ACCOUNT,edit_account
23925,I'm trying to correct the info included on my profile,ACCOUNT,edit_account
23926,update data on {{Account Category}} cacount,ACCOUNT,edit_account
23927,update data on {{Account Type}} account,ACCOUNT,edit_account
23928,i have to update the data on my profile i need help,ACCOUNT,edit_account
23929,can you help me update the data included on my profile?,ACCOUNT,edit_account
23930,editing information on {{Account Type}} account,ACCOUNT,edit_account
23931,modifying details on {{Account Category}} account,ACCOUNT,edit_account
23932,need to update the data included on my account how to do it,ACCOUNT,edit_account
23933,editing data on {{Account Category}} acocunt,ACCOUNT,edit_account
23934,correct data on {{Account Type}} account,ACCOUNT,edit_account
23935,correct information on {{Account Type}} account,ACCOUNT,edit_account
23936,change information on freemium account,ACCOUNT,edit_account
23937,updating information on freemium account,ACCOUNT,edit_account
23938,update data on {{Account Category}} account,ACCOUNT,edit_account
23939,updating info on gold account,ACCOUNT,edit_account
23940,i need help to update my account,ACCOUNT,edit_account
23941,update details on {{Account Type}} account,ACCOUNT,edit_account
23942,change information on pro account,ACCOUNT,edit_account
23943,changing information on {{Account Category}} account,ACCOUNT,edit_account
23944,need to update the info included on my profile how to do it,ACCOUNT,edit_account
23945,modify information on {{Account Type}} account,ACCOUNT,edit_account
23946,modify {{Account Type}} account,ACCOUNT,edit_account
23947,correct information on freemium account,ACCOUNT,edit_account
23948,how do I edit some of the details included on my account?,ACCOUNT,edit_account
23949,wanna correct the personal information,ACCOUNT,edit_account
23950,mldifying {{Account Category}} account,ACCOUNT,edit_account
23951,edit details on {{Account Type}} account,ACCOUNT,edit_account
23952,mldifying standard account,ACCOUNT,edit_account
23953,modify info on {{Account Type}} account,ACCOUNT,edit_account
23954,editing info on {{Account Type}} account,ACCOUNT,edit_account
23955,modifying platinum account,ACCOUNT,edit_account
23956,update gold account,ACCOUNT,edit_account
23957,edit info on freemium accunt,ACCOUNT,edit_account
23958,correcting info on {{Account Type}} aqccount,ACCOUNT,edit_account
23959,need assistance changing the details on my profile,ACCOUNT,edit_account
23960,update details on {{Account Category}} account,ACCOUNT,edit_account
23961,edit {{Account Type}} account,ACCOUNT,edit_account
23962,correcting info on standard aqccount,ACCOUNT,edit_account
23963,updating {{Account Type}} accojnt,ACCOUNT,edit_account
23964,editing details on {{Account Category}} account,ACCOUNT,edit_account
23965,updating details on platinum account,ACCOUNT,edit_account
23966,correct information on freeaccount,ACCOUNT,edit_account
23967,change info on platinum account,ACCOUNT,edit_account
23968,edit info on gold accunt,ACCOUNT,edit_account
23969,change data on {{Account Type}} account,ACCOUNT,edit_account
23970,update data on {{Account Type}} cacount,ACCOUNT,edit_account
23971,how could I edit the information on my user?,ACCOUNT,edit_account
23972,edit info on {{Account Type}} account,ACCOUNT,edit_account
23973,modifying details on pro account,ACCOUNT,edit_account
23974,update {{Account Type}} account,ACCOUNT,edit_account
23975,correct details on {{Account Type}} account,ACCOUNT,edit_account
23976,updating data on gold account,ACCOUNT,edit_account
23977,"I would like to edit some of my user details, I need help",ACCOUNT,edit_account
23978,correct details on premium account,ACCOUNT,edit_account
23979,correcting info on {{Account Type}} account,ACCOUNT,edit_account
23980,modifying info on pro account,ACCOUNT,edit_account
23981,"I have to edit the info on my profile, how to do it?",ACCOUNT,edit_account
23982,modifying details on {{Account Type}} account,ACCOUNT,edit_account
23983,I try to change the fucking personal details,ACCOUNT,edit_account
23984,i have got to update the info included on my account,ACCOUNT,edit_account
23985,update inforemation on {{Account Type}} account,ACCOUNT,edit_account
23986,wanna change the info on my account can i get some help,ACCOUNT,edit_account
23987,correcting information on {{Account Category}} account,ACCOUNT,edit_account
23988,updating info on freemium account,ACCOUNT,edit_account
23989,edit platinum accont,ACCOUNT,edit_account
23990,changing info on {{Account Type}} account,ACCOUNT,edit_account
23991,"I want to update the user data, how can I do it?",ACCOUNT,edit_account
23992,modify info on premium account,ACCOUNT,edit_account
23993,editting details on premium account,ACCOUNT,edit_account
23994,modifying {{Account Type}} account,ACCOUNT,edit_account
23995,update inforemation on {{Account Type}} account,ACCOUNT,edit_account
23996,modify info on {{Account Type}} account,ACCOUNT,edit_account
23997,I need assistance correcting the user info,ACCOUNT,edit_account
23998,modifying info on {{Account Type}} account,ACCOUNT,edit_account
23999,correcting info on pro account,ACCOUNT,edit_account
24000,change details on standard account,ACCOUNT,edit_account
24001,changing data on {{Account Category}} account,ACCOUNT,edit_account
24002,updating {{Account Category}} account,ACCOUNT,edit_account
24003,update details on pro account,ACCOUNT,edit_account
24004,correcting infornation on {{Account Type}} account,ACCOUNT,edit_account
24005,update info on standard account,ACCOUNT,edit_account
24006,modifying data on {{Account Category}} account,ACCOUNT,edit_account
24007,modifying data on gold account,ACCOUNT,edit_account
24008,edting info on standard account,ACCOUNT,edit_account
24009,editing details on standard account,ACCOUNT,edit_account
24010,edit {{Account Category}} account,ACCOUNT,edit_account
24011,edit info on platinum accunt,ACCOUNT,edit_account
24012,modifying info on {{Account Category}} account,ACCOUNT,edit_account
24013,how to modify the damn information on my user?,ACCOUNT,edit_account
24014,modifying details on platinum account,ACCOUNT,edit_account
24015,want assistance updating my account,ACCOUNT,edit_account
24016,can you help me to change the information on my profile?,ACCOUNT,edit_account
24017,update {{Account Category}} account,ACCOUNT,edit_account
24018,editing standard account,ACCOUNT,edit_account
